date,pm25,o3,no2,so2,co
2020-08-03,43.0,36.0,8.0,1.0,1.0
2020-08-02,48.0,30.0,4.0,1.0,1.0
2020-08-01,42.0,35.0,9.0,1.0,2.0
2020-07-31,41.0,24.0,10.0,1.0,1.0
2020-07-30,44.0,42.0,10.0,1.0,1.0
2020-07-29,44.0,39.0,9.0,1.0,1.0
2020-07-28,41.0,40.0,9.0,1.0,1.0
2020-07-27,43.0,48.0,9.0,1.0,1.0
2020-07-26,46.0,37.0,4.0,1.0,1.0
2020-07-25,42.0,38.0,12.0,1.0,2.0
2020-07-24,37.0,26.0,11.0,1.0,1.0
2020-07-23,32.0,32.0,12.0,1.0,2.0
2020-07-22,36.0,22.0,9.0,1.0,1.0
2020-07-21,41.0,30.0,11.0,1.0,1.0
2020-07-20,41.0,38.0,8.0,1.0,2.0
2020-07-19,25.0,37.0,5.0,1.0,2.0
2020-07-18,24.0,36.0,7.0,1.0,1.0
2020-07-17,22.0,17.0,8.0,1.0,1.0
2020-07-16,18.0,19.0,5.0,1.0,1.0
2020-07-15,32.0,14.0,2.0,1.0,1.0
2020-07-14,28.0,21.5,7.0,1.0,1.0
2020-07-13,21.0,29.0,8.0,1.0,2.0
2020-07-12,23.0,32.0,2.0,1.0,1.0
2020-07-11,29.0,26.0,2.0,1.0,1.0
2020-07-10,50.0,17.0,4.0,1.0,1.5
2020-07-09,32.0,40.0,7.0,1.0,2.0
2020-07-08,25.0,28.0,3.0,1.0,2.0
2020-07-07,21.0,27.0,4.0,1.0,1.0
2020-07-06,73.0,21.0,5.0,1.0,1.0
2020-07-05,37.0,30.0,6.0,1.0,2.0
2020-07-04,38.0,25.0,3.0,1.0,1.0
2020-07-03,39.0,27.0,4.0,1.0,1.0
2020-07-02,40.0,31.0,9.0,1.0,2.0
2020-07-01,23.0,25.0,10.0,1.0,1.0
2020-06-30,23.0,26.0,7.0,1.0,1.0
2020-06-29,32.0,28.0,12.0,1.0,2.0
2020-06-28,39.0,33.0,6.0,1.0,1.0
2020-06-27,47.0,39.0,8.0,1.0,1.0
2020-06-26,33.0,45.0,11.0,1.0,1.0
2020-06-25,44.0,40.0,11.0,1.0,1.0
2020-06-24,37.0,35.0,11.0,1.0,1.0
2020-06-23,18.0,38.0,7.0,1.0,1.0
2020-06-22,49.0,19.0,4.0,1.0,1.0
2020-06-21,35.0,41.0,6.0,1.0,2.0
2020-06-20,22.0,39.0,5.0,1.0,1.0
2020-06-19,23.0,30.0,5.0,1.0,1.0
2020-06-18,44.0,25.0,6.0,1.0,1.0
2020-06-17,39.0,29.0,12.0,1.0,2.0
2020-06-16,28.0,24.0,10.0,1.0,1.0
2020-06-15,27.0,17.0,3.0,1.0,1.0
2020-06-14,20.0,17.0,3.0,1.0,1.0
2020-06-13,34.0,27.0,5.0,1.0,1.0
2020-06-12,45.0,36.0,8.0,1.0,1.0
2020-06-11,48.0,26.0,6.0,1.0,1.0
2020-06-10,38.0,32.0,5.0,1.0,1.0
2020-06-09,31.0,34.0,13.0,1.0,1.0
2020-06-08,29.0,24.0,11.0,1.0,1.0
2020-06-07,35.0,20.0,5.0,1.0,1.0
2020-06-06,50.0,34.0,6.0,1.0,1.0
2020-06-05,53.0,35.0,9.0,1.0,1.0
2020-06-04,44.0,40.0,11.0,1.0,3.0
2020-06-03,26.0,43.0,11.0,1.0,6.0
2020-06-02,24.0,30.0,10.0,1.0,4.0
2020-06-01,15.0,25.0,8.0,1.0,2.0
2020-05-31,16.0,24.0,4.0,1.0,2.0
2020-05-30,19.0,32.0,4.0,1.0,3.0
2020-05-29,18.0,16.0,4.0,1.0,2.0
2020-05-28,21.0,16.0,4.0,1.0,2.0
2020-05-27,28.0,28.0,6.0,1.0,3.0
2020-05-26,35.0,19.0,9.0,1.0,2.0
2020-05-25,32.0,20.0,3.0,1.0,1.0
2020-05-24,34.0,24.0,2.0,1.0,1.0
2020-05-23,39.0,32.0,2.0,1.0,2.0
2020-05-22,27.0,39.0,7.0,1.0,3.0
2020-05-21,30.0,38.0,10.0,1.0,2.0
2020-05-20,33.0,29.0,6.0,1.0,1.0
2020-05-19,36.0,27.0,4.0,1.0,1.0
2020-05-18,31.0,26.0,8.0,1.0,2.0
2020-05-17,22.0,33.0,5.0,1.0,3.0
2020-05-16,42.0,31.0,4.0,1.0,2.0
2020-05-15,32.0,42.0,8.0,1.0,3.0
2020-05-14,26.0,41.0,12.0,1.0,3.0
2020-05-13,24.0,29.0,9.0,1.0,2.0
2020-05-12,38.0,29.0,6.0,1.0,2.0
2020-05-11,26.0,35.0,11.0,1.0,2.0
2020-05-10,20.0,34.0,7.0,1.0,2.0
2020-05-09,24.0,26.0,4.0,1.0,2.0
2020-05-08,25.0,32.0,8.0,1.0,2.0
2020-05-07,24.0,34.0,12.0,1.0,1.0
2020-05-06,22.0,29.0,7.0,1.0,1.0
2020-05-05,23.0,26.0,5.0,1.0,1.0
2020-05-04,38.0,32.0,8.0,1.0,1.0
2020-05-03,29.0,42.0,7.0,1.0,2.0
2020-05-02,29.0,34.0,8.0,1.0,2.0
2020-05-01,34.0,29.0,13.0,1.0,3.0
2020-04-30,31.0,26.0,4.0,1.0,1.0
2020-04-29,25.0,29.0,9.0,1.0,1.0
2020-04-28,16.0,32.0,7.0,1.0,1.0
2020-04-27,34.0,32.0,3.0,1.0,1.0
2020-04-26,46.0,33.0,6.0,1.0,1.0
2020-04-25,44.0,37.0,13.0,1.0,3.0
2020-04-24,30.0,32.0,15.0,1.0,2.0
2020-04-23,23.0,39.0,11.0,1.0,1.0
2020-04-22,30.0,35.0,6.0,1.0,1.0
2020-04-21,24.0,36.0,13.0,1.0,1.0
2020-04-20,39.0,30.0,10.0,1.0,1.0
2020-04-19,26.0,44.0,7.0,1.0,1.0
2020-04-18,29.0,33.0,9.0,1.0,1.0
2020-04-17,29.0,36.0,8.0,1.0,1.0
2020-04-16,25.0,32.0,11.0,1.0,1.0
2020-04-15,25.0,35.0,12.0,1.0,1.0
2020-04-14,28.0,34.0,8.0,1.0,1.0
2020-04-13,31.0,34.0,4.0,1.0,1.0
2020-04-12,16.0,37.0,8.0,1.0,1.0
2020-04-11,14.0,28.0,4.0,1.0,1.0
2020-04-10,23.0,26.0,7.0,1.0,1.0
2020-04-09,30.0,28.0,10.0,1.0,1.0
2020-04-08,24.0,25.0,13.0,1.0,1.0
2020-04-07,19.0,33.0,13.0,1.0,1.0
2020-04-06,21.0,31.0,7.0,1.0,1.0
2020-04-05,14.0,25.0,5.0,1.0,1.0
2020-04-04,13.0,26.0,2.0,1.0,1.0
2020-04-03,14.0,28.0,7.0,1.0,1.0
2020-04-02,30.0,23.0,9.0,1.0,1.0
2020-04-01,32.0,27.0,10.0,1.0,1.0
2020-03-31,34.0,24.666666666666668,10.75,1.0,1.0
2020-03-30,36.0,22.333333333333332,11.5,1.0,1.0
2020-03-29,34.0,20.0,12.25,1.0,1.0
2020-03-28,27.0,26.0,13.0,1.0,2.0
2020-03-27,33.0,33.0,12.0,1.0,1.0
2020-03-26,30.0,33.0,9.0,1.0,1.0
2020-03-25,22.0,29.0,7.0,1.0,1.0
2020-03-24,30.0,30.0,11.0,1.0,1.0
2020-03-23,31.0,29.0,8.0,1.0,1.0
2020-03-22,24.0,32.0,5.0,1.0,1.0
2020-03-21,33.0,31.0,5.0,1.0,1.0
2020-03-20,30.0,23.0,13.0,1.0,2.0
2020-03-19,28.0,27.0,9.0,1.0,1.0
2020-03-18,31.0,32.0,12.0,1.0,2.0
2020-03-17,27.0,25.0,17.0,1.0,3.0
2020-03-16,23.0,31.0,7.0,1.0,1.0
2020-03-15,27.0,35.0,7.0,1.0,1.0
2020-03-14,30.0,28.0,7.0,1.0,2.0
2020-03-13,33.0,30.0,10.0,1.0,2.0
2020-03-12,26.0,27.0,11.0,1.0,2.0
2020-03-11,44.0,27.0,12.0,1.0,2.0
2020-03-10,40.0,31.0,13.0,1.0,2.0
2020-03-09,32.0,37.0,17.0,1.0,3.0
2020-03-08,22.0,31.0,15.0,1.0,3.0
2020-03-07,42.0,32.0,7.0,1.0,1.0
2020-03-06,31.0,30.0,20.0,1.0,5.0
2020-03-05,30.0,27.0,18.0,1.0,3.0
2020-03-04,43.0,28.0,9.0,1.0,2.0
2020-03-03,45.0,33.0,11.0,1.0,3.0
2020-03-02,34.0,33.0,25.0,1.0,4.0
2020-03-01,33.0,26.0,11.0,1.0,2.0
2020-02-29,32.0,28.0,16.0,1.0,3.0
2020-02-28,18.0,30.0,12.0,1.0,2.0
2020-02-27,45.0,32.0,7.0,1.0,2.0
2020-02-26,50.0,29.0,17.0,1.0,2.0
2020-02-25,52.0,23.0,22.0,1.0,3.0
2020-02-24,50.0,36.0,20.0,1.0,3.0
2020-02-23,45.0,35.0,18.0,1.0,4.0
2020-02-22,34.0,31.0,15.0,1.0,3.0
2020-02-21,24.0,24.0,19.0,1.0,2.0
2020-02-20,25.0,26.0,15.0,1.0,1.0
2020-02-19,34.0,28.0,12.0,1.0,1.0
2020-02-18,43.0,23.0,15.0,1.0,2.0
2020-02-17,39.0,29.0,18.0,1.0,2.0
2020-02-16,34.0,25.0,15.0,1.0,2.0
2020-02-15,27.0,26.0,14.0,1.0,2.0
2020-02-14,40.0,27.0,14.0,1.0,2.0
2020-02-13,37.0,14.0,29.0,1.0,4.0
2020-02-12,47.0,26.0,16.0,1.0,2.0
2020-02-11,38.0,3.0,22.0,1.0,4.0
2020-02-10,36.0,26.0,16.0,1.0,2.0
2020-02-09,29.0,24.0,15.0,1.0,2.0
2020-02-08,17.0,27.0,7.0,1.0,1.0
2020-02-07,24.0,23.0,16.0,1.0,2.0
2020-02-06,35.0,18.0,16.0,1.0,2.0
2020-02-05,49.0,20.0,22.0,1.0,2.0
2020-02-04,45.0,10.0,30.0,1.0,6.0
2020-02-03,53.0,18.0,23.0,1.0,4.0
2020-02-02,46.0,18.0,17.0,1.0,3.0
2020-02-01,45.0,18.0,24.0,1.0,3.0
2020-01-31,35.0,26.0,26.0,1.0,3.0
2020-01-30,23.0,20.0,23.0,1.0,2.0
2020-01-29,17.0,27.0,16.0,1.0,1.0
2020-01-28,25.0,27.0,14.0,1.0,1.0
2020-01-27,15.0,14.0,12.0,1.0,2.0
2020-01-26,25.0,23.0,8.0,1.0,2.0
2020-01-25,62.0,27.0,8.0,1.0,2.0
2020-01-24,59.0,18.0,29.0,1.0,5.0
2020-01-23,56.0,20.0,34.0,1.0,5.0
2020-01-22,40.0,21.0,35.0,1.0,5.0
2020-01-21,30.0,24.0,25.0,1.0,3.0
2020-01-20,40.0,26.0,17.0,1.0,2.0
2020-01-19,31.0,22.0,19.0,1.0,3.0
2020-01-18,29.0,23.0,17.0,1.0,2.0
2020-01-17,30.0,28.0,14.0,1.0,1.0
2020-01-16,40.0,20.0,16.0,1.0,3.0
2020-01-15,42.0,17.0,19.0,1.0,3.0
2020-01-14,33.0,10.0,14.0,1.0,3.0
2020-01-13,18.0,18.0,11.0,1.0,2.0
2020-01-12,25.0,27.0,4.0,1.0,1.0
2020-01-11,40.0,31.0,7.0,1.0,1.0
2020-01-10,30.0,21.0,20.0,1.0,2.0
2020-01-09,39.0,19.0,16.0,1.0,2.0
2020-01-08,31.0,23.0,16.0,1.0,2.0
2020-01-07,34.0,21.0,21.0,1.0,2.0
2020-01-06,18.0,14.0,20.0,1.0,3.0
2020-01-05,45.0,23.0,7.0,1.0,1.0
2020-01-04,41.0,16.0,20.0,1.0,4.0
2020-01-03,32.0,15.0,23.0,1.0,4.0
2020-01-02,21.0,21.0,18.0,1.0,2.0
2020-01-01,24.666666666666668,19.0,6.0,1.0,1.0
2019-12-31,28.333333333333332,19.0,8.666666666666666,1.0,1.3333333333333333
2019-12-30,32.0,19.0,11.333333333333332,1.0,1.6666666666666665
2019-12-29,28.0,19.0,14.0,1.0,2.0
2019-12-28,37.0,19.0,12.0,1.0,2.0
2019-12-27,49.0,22.0,19.0,1.0,2.0
2019-12-26,46.0,20.0,21.0,1.0,4.0
2019-12-25,29.0,15.0,23.0,2.0,4.0
2019-12-24,55.0,22.0,17.0,1.6666666666666667,2.0
2019-12-23,69.0,25.0,25.0,1.3333333333333335,4.0
2019-12-22,46.0,14.0,21.0,1.0,3.0
2019-12-21,37.0,12.0,27.0,1.0,3.0
2019-12-20,31.0,21.0,18.0,1.0,2.0
2019-12-19,27.0,20.0,13.0,1.0,1.0
2019-12-18,30.0,21.0,19.0,1.0,2.0
2019-12-17,29.0,17.0,25.0,1.0,2.0
2019-12-16,19.0,23.0,17.0,1.0,2.0
2019-12-15,14.0,25.0,4.0,1.0,1.0
2019-12-14,40.0,22.0,15.0,1.0,3.0
2019-12-13,47.0,11.0,28.0,1.0,3.0
2019-12-12,32.0,20.0,23.0,1.0,3.0
2019-12-11,42.0,18.0,19.0,1.0,2.0
2019-12-10,36.0,23.0,11.0,1.0,2.0
2019-12-09,46.0,29.0,17.0,1.0,2.0
2019-12-08,39.0,23.0,21.0,1.0,3.0
2019-12-07,41.0,20.0,13.0,1.0,2.0
2019-12-06,46.0,10.0,21.0,1.0,3.0
2019-12-05,45.0,17.0,18.0,1.0,2.0
2019-12-04,32.0,17.0,26.0,1.0,3.0
2019-12-03,28.0,25.0,17.0,1.0,2.0
2019-12-02,45.0,29.0,8.0,1.0,1.0
2019-12-01,28.0,27.0,19.0,1.0,2.0
2019-11-30,25.0,27.0,9.0,1.0,1.0
2019-11-29,28.0,21.0,9.0,1.0,1.0
2019-11-28,64.0,20.0,6.0,1.0,1.0
2019-11-27,66.0,19.0,27.0,1.0,7.0
2019-11-26,56.0,21.0,23.0,1.0,4.0
2019-11-25,41.0,18.0,17.0,1.0,2.0
2019-11-24,33.0,23.0,14.0,1.0,2.0
2019-11-23,47.0,24.0,15.0,1.0,2.0
2019-11-22,47.0,17.0,14.0,1.0,2.0
2019-11-21,33.0,14.0,21.0,1.0,3.0
2019-11-20,41.0,16.0,16.0,1.0,1.0
2019-11-19,35.0,13.0,20.0,1.0,2.0
2019-11-18,39.0,17.0,13.0,1.0,1.0
2019-11-17,29.0,21.0,12.0,1.0,1.0
2019-11-16,51.0,24.0,12.0,1.0,1.0
2019-11-15,46.0,22.0,22.0,1.0,3.0
2019-11-14,28.0,15.0,25.0,1.0,3.0
2019-11-13,38.0,20.0,12.0,1.0,1.0
2019-11-12,61.0,20.0,15.0,1.0,2.0
2019-11-11,50.0,12.0,21.0,1.0,3.0
2019-11-10,38.0,23.0,19.0,1.0,2.0
2019-11-09,21.0,18.0,15.0,1.0,2.0
2019-11-08,48.0,19.0,11.0,1.0,1.0
2019-11-07,42.0,18.0,22.0,1.0,2.0
2019-11-06,45.0,23.0,19.0,1.0,2.0
2019-11-05,43.0,13.0,23.0,1.0,3.0
2019-11-04,48.0,22.0,18.0,1.0,2.0
2019-11-03,38.0,22.0,13.0,1.0,2.0
2019-11-02,27.0,18.0,14.0,1.0,2.0
2019-11-01,30.0,27.0,7.0,1.0,1.0
2019-10-31,39.0,28.0,7.0,1.0,35.0
2019-10-30,27.0,11.0,18.0,1.0,56.0
2019-10-29,28.0,18.0,11.0,1.0,1.0
2019-10-28,34.0,18.0,10.0,1.0,1.0
2019-10-27,40.0,22.0,7.0,1.0,1.0
2019-10-26,47.0,21.0,11.0,1.0,2.0
2019-10-25,41.0,16.0,23.0,1.0,2.0
2019-10-24,32.0,28.0,17.0,1.0,2.0
2019-10-23,39.0,23.0,14.0,1.0,2.0
2019-10-22,38.0,16.0,13.0,1.0,1.0
2019-10-21,55.0,20.0,15.0,1.0,1.0
2019-10-20,37.0,15.0,17.0,1.0,4.0
2019-10-19,24.0,21.0,14.0,1.0,2.0
2019-10-18,26.0,16.0,9.0,1.0,1.0
2019-10-17,43.0,28.0,6.0,1.0,1.0
2019-10-16,40.0,27.0,11.0,1.0,2.0
2019-10-15,45.0,22.0,15.0,1.0,1.0
2019-10-14,42.0,23.0,13.0,1.0,2.0
2019-10-13,28.0,19.0,12.0,1.0,2.0
2019-10-12,35.0,18.0,7.0,1.0,2.0
2019-10-11,33.0,18.0,4.0,1.0,1.5
2019-10-10,35.0,18.0,5.0,1.0,1.0
2019-10-09,26.0,15.0,7.0,1.0,1.0
2019-10-08,23.0,16.0,16.0,1.0,1.0
2019-10-07,37.0,26.0,8.0,1.0,1.0
2019-10-06,33.0,24.0,8.0,1.0,1.0
2019-10-05,26.0,19.0,11.0,1.0,2.0
2019-10-04,25.0,22.0,11.0,1.0,1.0
2019-10-03,30.0,19.0,5.0,1.0,1.0
2019-10-02,35.0,21.0,12.0,1.0,1.0
2019-10-01,30.0,25.0,11.0,1.0,1.0
2019-09-30,26.0,17.0,6.0,1.0,1.0
2019-09-29,38.0,22.0,7.0,1.0,1.0
2019-09-28,35.0,37.0,9.0,1.0,1.0
2019-09-27,41.0,30.0,14.0,1.0,1.0
2019-09-26,25.0,39.0,16.0,1.0,2.0
2019-09-25,25.0,18.0,10.0,1.0,1.0
2019-09-24,54.0,23.0,10.0,1.0,1.0
2019-09-23,46.0,40.0,10.0,1.0,1.0
2019-09-22,46.0,48.0,10.0,1.0,2.0
2019-09-21,39.0,33.0,15.0,1.0,3.0
2019-09-20,32.0,30.0,17.0,1.0,3.0
2019-09-19,23.0,21.0,14.0,1.0,2.0
2019-09-18,29.0,21.0,6.0,1.0,1.0
2019-09-17,22.0,14.0,9.0,1.0,1.0
2019-09-16,21.0,22.0,12.0,1.0,1.0
2019-09-15,33.0,29.0,6.0,1.0,1.0
2019-09-14,26.0,21.0,9.0,1.0,2.0
2019-09-13,28.0,19.0,6.0,1.0,1.0
2019-09-12,43.0,22.0,10.0,1.0,1.0
2019-09-11,31.0,39.0,10.0,1.0,1.0
2019-09-10,31.0,19.0,9.0,1.0,2.0
2019-09-09,26.0,20.0,9.0,1.0,1.0
2019-09-08,21.0,19.0,5.0,1.0,1.0
2019-09-07,33.0,18.0,4.0,1.0,1.0
2019-09-06,21.0,19.0,15.0,1.0,2.0
2019-09-05,33.0,23.0,8.0,1.0,1.0
2019-09-04,29.0,36.0,12.0,1.0,1.0
2019-09-03,28.0,23.0,10.0,1.0,2.0
2019-09-02,25.0,21.0,6.0,1.0,1.0
2019-09-01,25.0,15.0,5.0,1.0,1.0
2019-08-31,40.0,27.0,9.0,1.0,1.0
2019-08-30,22.0,51.0,13.0,1.0,1.0
2019-08-29,22.0,33.0,12.0,1.0,1.0
2019-08-28,36.0,19.0,12.0,1.0,1.0
2019-08-27,29.0,28.0,13.0,1.0,2.0
2019-08-26,22.0,23.0,7.0,1.0,1.0
2019-08-25,24.0,22.0,4.0,1.0,1.0
2019-08-24,29.0,13.0,5.0,1.0,1.0
2019-08-23,38.0,21.0,12.0,1.0,1.0
2019-08-22,43.0,37.0,11.0,1.0,1.0
2019-08-21,42.0,34.0,15.0,1.0,2.0
2019-08-20,40.0,34.0,15.0,1.0,2.0
2019-08-19,38.0,37.0,10.0,1.0,1.0
2019-08-18,24.0,32.0,11.0,1.0,2.0
2019-08-17,29.0,18.0,7.0,1.0,2.0
2019-08-16,33.0,22.0,10.0,1.0,2.0
2019-08-15,42.0,26.0,9.0,1.0,1.0
2019-08-14,44.0,25.0,7.0,1.0,2.0
2019-08-13,38.0,31.0,10.0,1.0,2.0
2019-08-12,17.0,40.0,11.0,1.0,1.0
2019-08-11,23.0,16.0,4.0,1.0,1.0
2019-08-10,29.0,20.0,6.0,1.0,1.0
2019-08-09,28.0,28.0,11.0,1.0,1.0
2019-08-08,35.0,43.0,11.0,1.0,1.0
2019-08-07,42.0,36.0,10.0,1.0,1.0
2019-08-06,27.0,27.0,11.0,1.0,2.0
2019-08-05,39.0,36.0,9.0,1.0,1.0
2019-08-04,40.0,32.0,8.0,1.0,1.0
2019-08-03,36.0,35.0,8.0,1.0,1.0
2019-08-02,35.0,43.0,14.0,1.0,1.0
2019-08-01,52.0,27.0,12.0,1.0,1.0
2019-07-31,67.0,44.0,14.0,1.0,3.0
2019-07-30,58.0,49.0,13.0,1.0,2.0
2019-07-29,44.0,44.0,12.0,1.0,2.0
2019-07-28,37.0,45.0,6.0,1.0,2.0
2019-07-27,48.0,36.0,7.0,1.0,1.0
2019-07-26,37.0,34.0,12.0,1.0,2.0
2019-07-25,36.0,24.0,9.0,1.0,1.0
2019-07-24,22.0,28.0,12.0,1.0,2.0
2019-07-23,43.0,24.0,6.0,1.0,1.0
2019-07-22,28.0,20.0,11.0,1.0,1.0
2019-07-21,50.0,35.0,6.0,1.0,1.0
2019-07-20,38.0,35.0,5.0,1.0,2.0
2019-07-19,21.0,57.0,13.0,1.0,2.0
2019-07-18,46.0,14.0,10.0,1.0,1.0
2019-07-17,40.0,37.0,9.0,1.0,2.0
2019-07-16,24.0,52.0,13.0,1.0,2.0
2019-07-15,41.0,23.0,8.0,1.0,1.0
2019-07-14,41.0,32.0,6.0,1.0,1.0
2019-07-13,31.0,31.0,8.0,1.0,2.0
2019-07-12,58.0,29.0,14.0,1.0,1.0
2019-07-11,59.0,43.0,13.0,1.0,2.0
2019-07-10,41.0,41.0,17.0,1.0,2.0
2019-07-09,34.0,30.0,15.0,1.0,2.0
2019-07-08,28.0,29.0,10.0,1.0,1.0
2019-07-07,38.0,20.0,8.0,1.0,1.0
2019-07-06,62.0,35.0,5.0,1.0,1.0
2019-07-05,69.0,43.0,9.0,1.0,2.0
2019-07-04,56.0,32.0,9.0,1.0,2.0
2019-07-03,35.0,55.0,13.0,1.0,2.0
2019-07-02,34.0,29.0,12.0,1.0,2.0
2019-07-01,25.0,25.0,10.0,1.0,1.0
2019-06-30,50.0,26.0,6.0,1.0,1.0
2019-06-29,49.0,41.0,13.0,1.0,3.0
2019-06-28,33.0,48.0,16.0,1.0,3.0
2019-06-27,24.0,26.0,16.0,1.0,2.0
2019-06-26,44.0,26.0,10.0,1.0,1.0
2019-06-25,44.0,28.0,12.0,1.0,2.0
2019-06-24,30.0,33.0,13.0,1.0,1.0
2019-06-23,27.0,25.0,6.0,1.0,1.0
2019-06-22,23.0,22.0,9.0,1.0,1.0
2019-06-21,17.0,18.0,11.0,1.0,1.0
2019-06-20,36.0,22.0,10.0,1.0,2.0
2019-06-19,51.0,30.0,14.0,1.0,2.0
2019-06-18,32.0,16.0,20.0,1.0,3.0
2019-06-17,42.0,27.0,9.0,1.0,2.0
2019-06-16,31.0,34.0,9.0,1.0,1.0
2019-06-15,21.0,41.0,7.0,1.0,1.0
2019-06-14,19.0,33.0,9.0,1.0,1.0
2019-06-13,24.0,28.0,9.0,1.0,1.0
2019-06-12,12.0,31.0,9.0,1.0,1.0
2019-06-11,29.0,28.0,9.0,1.0,1.0
2019-06-10,26.0,30.0,10.0,1.0,1.0
2019-06-09,28.0,39.0,8.0,1.0,1.0
2019-06-08,30.0,30.0,8.0,1.0,1.0
2019-06-07,39.0,31.0,11.0,1.0,1.0
2019-06-06,48.0,30.0,8.0,1.0,1.0
2019-06-05,29.0,49.0,12.0,1.0,1.0
2019-06-04,24.0,33.0,11.0,1.0,1.0
2019-06-03,19.0,28.0,10.0,1.0,1.0
2019-06-02,42.0,25.0,9.0,1.0,1.0
2019-06-01,28.0,28.0,10.0,1.0,2.0
2019-05-31,23.0,23.0,11.0,1.0,2.0
2019-05-30,19.0,22.0,11.0,1.0,2.0
2019-05-29,28.0,25.0,8.0,1.0,1.0
2019-05-28,29.0,23.0,8.0,1.0,1.0
2019-05-27,28.0,26.0,10.0,1.0,1.0
2019-05-26,26.0,38.0,5.0,1.0,1.0
2019-05-25,23.0,31.0,7.0,1.0,1.0
2019-05-24,30.0,29.0,8.0,1.0,1.0
2019-05-23,21.0,31.0,10.0,1.0,1.0
2019-05-22,18.0,27.0,10.0,1.0,1.0
2019-05-21,42.0,27.0,8.0,1.0,1.0
2019-05-20,33.0,38.0,10.0,1.0,1.0
2019-05-19,27.0,33.0,6.0,1.0,1.0
2019-05-18,61.0,32.0,8.0,1.0,1.0
2019-05-17,34.0,24.0,26.0,1.0,4.0
2019-05-16,32.0,30.0,19.0,1.0,3.0
2019-05-15,22.0,23.0,17.0,1.0,2.0
2019-05-14,29.0,24.0,9.0,1.0,1.0
2019-05-13,22.0,24.0,8.0,1.0,1.0
2019-05-12,21.0,28.0,7.0,1.0,1.0
2019-05-11,37.0,31.0,7.0,1.0,1.0
2019-05-10,34.0,30.0,13.0,1.0,1.0
2019-05-09,35.0,32.0,8.0,1.0,1.0
2019-05-08,38.0,30.0,30.0,1.0,2.0
2019-05-07,24.0,42.0,29.0,1.0,2.0
2019-05-06,23.0,29.0,9.0,1.0,1.0
2019-05-05,32.0,26.0,13.0,1.0,1.0
2019-05-04,39.0,27.0,14.0,1.0,2.0
2019-05-03,34.0,28.0,12.0,1.0,2.0
2019-05-02,39.0,30.0,15.0,1.0,3.0
2019-05-01,29.0,30.0,21.0,1.0,2.0
2019-04-30,30.0,29.0,17.0,1.0,2.0
2019-04-29,32.0,34.0,15.0,1.0,2.0
2019-04-28,20.0,32.0,8.0,1.0,1.0
2019-04-27,26.0,30.0,8.0,1.0,1.0
2019-04-26,23.0,20.0,10.0,1.0,1.0
2019-04-25,28.0,25.0,10.0,1.0,1.0
2019-04-24,19.0,29.0,13.0,1.0,1.0
2019-04-23,25.0,23.0,8.0,1.0,1.0
2019-04-22,19.0,29.0,13.0,1.0,2.0
2019-04-21,32.0,34.0,6.0,1.0,1.0
2019-04-20,37.0,31.0,4.0,1.0,1.0
2019-04-19,33.0,36.0,7.0,1.0,1.0
2019-04-18,30.0,33.0,18.0,1.0,1.0
2019-04-17,23.0,36.0,15.0,1.0,1.0
2019-04-16,22.0,29.0,9.0,1.0,1.0
2019-04-15,44.0,39.0,14.0,1.0,1.0
2019-04-14,35.0,36.0,14.0,1.0,2.0
2019-04-13,44.0,36.0,9.0,1.0,2.0
2019-04-12,39.0,34.0,19.0,1.0,2.0
2019-04-11,31.0,34.0,17.0,1.0,2.0
2019-04-10,28.0,27.0,13.0,1.0,1.0
2019-04-09,36.0,26.0,10.0,1.0,1.0
2019-04-08,45.0,26.0,15.0,1.0,1.0
2019-04-07,36.0,24.0,14.0,1.0,2.0
2019-04-06,34.0,22.0,15.0,1.0,2.0
2019-04-05,33.0,30.0,14.0,1.0,2.0
2019-04-04,30.0,34.0,11.0,1.0,1.0
2019-04-03,41.0,39.0,11.0,1.0,1.0
2019-04-02,30.0,36.0,20.0,1.0,2.0
2019-04-01,31.0,32.0,14.0,1.0,1.0
2019-03-31,48.0,37.0,5.0,1.0,1.0
2019-03-30,42.0,37.0,12.0,1.0,2.0
2019-03-29,42.0,29.0,21.0,1.0,2.0
2019-03-28,34.0,35.0,16.0,1.0,2.0
2019-03-27,36.0,34.0,13.0,1.0,2.0
2019-03-26,34.0,35.0,13.0,1.0,1.0
2019-03-25,35.0,34.0,17.0,1.0,1.0
2019-03-24,23.0,41.0,11.0,1.0,1.0
2019-03-23,24.0,31.0,7.0,1.0,1.0
2019-03-22,37.0,33.0,11.0,1.0,1.0
2019-03-21,48.0,37.0,17.0,1.0,1.0
2019-03-20,43.0,35.0,23.0,1.0,3.0
2019-03-19,33.0,32.0,25.0,1.0,2.0
2019-03-18,27.0,33.0,19.0,1.0,2.0
2019-03-17,28.0,32.0,7.0,1.0,1.0
2019-03-16,46.0,32.0,7.0,1.0,1.0
2019-03-15,44.0,35.0,14.0,1.0,1.0
2019-03-14,43.0,33.0,23.0,1.0,2.0
2019-03-13,37.0,27.0,20.0,1.0,2.0
2019-03-12,41.0,32.0,14.0,1.0,1.0
2019-03-11,46.0,36.0,17.0,1.0,2.0
2019-03-10,61.0,33.0,21.0,1.0,3.0
2019-03-09,52.0,37.0,23.0,1.0,3.0
2019-03-08,46.0,33.0,27.0,1.0,2.0
2019-03-07,49.0,28.0,19.0,1.0,2.0
