date,pm25,day,month,year,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,flight_number,fuel_and_gas_total,special_fuel,gasoline,vehicle-miles,natural_gas,gasoline_sales,Population,Growth,GrowthRate,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_snow,icon_wind
2021-12-21,-0.9978964630860382,0.5988985957089646,1.5881536366105709,1.5274754613572936,-0.8565710639033628,-0.9459367523278505,-0.9333267431365934,-0.8172169249792124,-1.0274598947626974,-0.9096066872851933,-0.9584580131358508,-0.5663896665227398,-0.3961812649490802,-0.6028606858486663,-0.17909269438676823,-0.11361304132089386,-0.23732769709474127,0.020079228847808977,0.05520486483293492,0.11298844378773838,-0.03489187005110399,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,1.3614388069244978,-0.7257036364970747,-0.33447293779724757,-0.4344782604783762
2021-12-20,-1.6925607787828585,0.48526342060106886,1.5881536366105709,1.5274754613572936,-1.5132045524191995,-1.5270120309431332,-1.5259073580065343,-1.472605385193089,-1.5626988799717076,-1.502116207252434,-1.4707655096693184,-0.591140444623669,-0.3961812649490802,-0.6028606858486663,0.2540218332835618,-0.11361304132089386,-0.5339982470355026,-0.3537689505070512,0.7678865626546297,1.1040931720456257,-0.9653936331265249,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,-0.7257036364970747,2.98977850520805,-0.4344782604783762
2021-12-19,-1.3066361589512916,0.3716282454931731,1.5881536366105709,1.5274754613572936,-0.8663715637319573,-1.2840169144312876,-1.1100613124837688,-0.6995830987869783,-1.2744932725514715,-1.1973970255549962,-0.6928170890073861,0.8253656251526089,1.1317989938980062,1.216631349814529,0.18301945169826184,-0.03513246871202795,0.07582455006495087,0.4958860025721763,1.571899318390449,-0.1411409737142855,0.6309338359717529,-1.2795229594879707,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,-0.7257036364970747,2.98977850520805,-0.4344782604783762
2021-12-18,-0.9207115391197248,0.25799307038527736,1.5881536366105709,1.5274754613572936,-0.9251745627035248,-0.6923766307502727,-0.7877806272036253,-0.8844362542319177,-0.5910342606691967,-0.7149249878673857,-0.62640685797527,0.1545560750838245,1.1930270541367585,1.4189588641802764,0.4244275490882818,-0.14724757243897926,0.755694560345862,-0.7955895261082493,-0.033131732165972726,0.4052372739150601,1.4869954580011402,-1.08259862195024,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,-0.7257036364970747,2.98977850520805,-0.4344782604783762
2021-12-17,-0.38041707135553116,0.14435789527738158,1.5881536366105709,1.5274754613572936,-0.04312957813001289,-0.005651301477665874,0.08549606839418268,0.04823193914936796,-0.006388599902431589,0.18230371379729332,-0.7687144959012332,-1.819794454967251,-0.3961812649490802,-0.6028606858486663,-0.17909269438676823,-0.33784324877479643,1.435564570626773,0.9150491127579288,0.8741899251448408,-0.45880274559181533,-0.24167003962341974,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,-0.7257036364970747,-0.33447293779724757,2.301611129861743
2021-12-16,-1.2294512349849782,0.03072272016948586,1.5881536366105709,1.5274754613572936,0.025473920670149083,-0.05847632680632794,0.09589221953225179,0.10704885224548503,-0.05579527546018635,0.20769697893874642,0.3223107281978182,0.6578218964693932,0.21337809031672098,1.216631349814529,-0.17909269438676823,-0.33784324877479643,-0.3856629720651216,0.2919688138331616,0.11359685267967051,-0.12843450283919586,1.4415042606952304,0.17771713829123748,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,1.37797297644385,-0.33447293779724757,-0.4344782604783762
2021-12-15,-1.5381909308502317,-0.08291245493840989,1.5881536366105709,1.5274754613572936,-0.9055735630463357,-0.8402867016705265,-0.8085729294797637,-0.8592290057621532,-0.6898476117847062,-0.7403182530088388,-0.9584580131358508,-0.7720115153612314,-0.3295107104668832,-0.400533171482919,-0.17909269438676823,-0.33784324877479643,-0.6081658845206928,-0.9655205167240948,-0.018159427589886697,2.4890984974316677,0.9245588367644411,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,1.37797297644385,-0.33447293779724757,-0.4344782604783762
2021-12-14,-1.5381909308502317,-0.19654763004630563,1.5881536366105709,1.5274754613572936,-0.46455107075957985,-0.4705115243698921,-0.42391533737120535,-0.313071955583923,-0.48398646362739467,-0.4102058061699476,-1.1671758820939302,-1.9543371461825603,-0.3961812649490802,-0.6028606858486663,-0.17909269438676823,-0.33784324877479643,-0.8306687969762638,-0.36509768321477437,1.479071030018716,1.6631778905500898,-0.4691260261529671,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,1.3614388069244978,-0.7257036364970747,-0.33447293779724757,-0.4344782604783762
2021-12-13,-1.9241155506817986,-0.3101828051542014,1.5881536366105709,1.5274754613572936,-0.41554857161660697,-0.4705115243698921,-0.4966883953376894,-0.2710598748009822,-0.5663309228903193,-0.5541009753048489,-1.0153810683062363,-1.6084608881054672,-0.3961812649490802,-0.6028606858486663,-0.17909269438676823,-0.33784324877479643,0.9987995943250971,0.4732285371567299,0.3351869604057435,0.36711786128976226,-0.7627510269456556,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,-0.7257036364970747,-0.33447293779724757,2.301611129861743
2021-12-12,1.7035758757349302,-0.4238179802620971,1.5881536366105709,1.5274754613572936,0.12347891895609486,-0.48107652943562446,-0.45510379078541285,0.1910730138113666,-0.5498620310377345,-0.5371721318772135,-0.9489708372741199,-1.4593215841639682,-0.23834893188918527,-0.1986908549933485,-0.17909269438676823,-0.33784324877479643,1.608622391425551,1.9686212545761705,0.8741899251448408,-0.42068333296651755,-0.518752786850323,0.49279607835160716,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,1.37797297644385,-0.33447293779724757,-0.4344782604783762
2021-12-11,0.2370623203749759,-0.5374531553699928,1.5881536366105709,1.5274754613572936,0.24108491689922973,-0.6501166104873431,-0.23678461688596092,0.29190200769042446,-0.4675175717748097,-0.11395104618632709,0.24641332130397106,1.4022491455050448,0.505912155901871,0.8124615189592113,-0.17909269438676823,-0.11361304132089386,1.5756589969876882,1.74204660042171,0.47293216250573517,-0.9543551097207735,1.6441468668761001,-1.2795229594879707,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,1.37797297644385,-0.33447293779724757,-0.4344782604783762
2021-12-10,-0.5347869192881579,-0.6510883304778885,1.5881536366105709,1.5274754613572936,-0.9055735630463357,-0.9987617776565125,-0.9437228942746625,-0.7668024280396837,-0.8380676384579707,-0.8080336267193807,-0.7876888476246948,-0.039642337708084695,-0.3961812649490802,-0.6028606858486663,1.7024704176236818,0.3348473735869113,0.298327462520522,-1.6225870137720306,-0.32509167139965023,0.8880831671688997,1.4869954580011402,0.49279607835160716,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,-0.7257036364970747,2.98977850520805,-0.4344782604783762
2021-12-09,-1.1522663110186648,-0.7647235055857843,1.5881536366105709,1.5274754613572936,-1.1799875582469839,-1.1783668637739637,-1.2348151261405986,-1.2793498135915613,-1.1756799214359617,-1.231254712410267,-1.100765651061814,-0.1481649801506217,-0.35672318168410644,-0.400533171482919,0.921444220185382,0.5904698100843602,-0.9790040719466443,-0.6483160009078501,0.7289585707568057,0.44335668654035787,0.48618911727113184,-0.13736180176913154,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,-0.7257036364970747,2.98977850520805,-0.4344782604783762
2021-12-08,-2.001300474648112,-0.8783586806936801,1.5881536366105709,1.5274754613572936,-1.2975935561901188,-1.0410217979194423,-1.058080556793423,-1.2541425651217968,-1.076866570320452,-1.045037434706277,-0.873073430380273,0.08157301145287882,-0.39482064138821904,-0.400533171482919,1.6598689886725022,0.24291298853081122,-0.3856629720651216,0.28064008112543876,-0.26071076172248014,0.1384013855379321,1.5862489793958514,-0.13736180176913154,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,-0.7257036364970747,2.98977850520805,-0.4344782604783762
2021-12-07,0.15987739640866253,-0.9919938558015757,1.5881536366105709,1.5274754613572936,-0.80756856476039,-0.5972915851586811,-0.7669883249274871,-0.9852652481109756,-0.5333931391851494,-0.8080336267193807,-1.0533297717531596,-1.2035635437876961,-0.3812144057796074,-0.400533171482919,-0.17909269438676823,-0.33784324877479643,1.8805703955379152,0.5185434679876226,1.022415740448092,0.062162560287322054,-0.27889011014643655,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,1.37797297644385,-0.33447293779724757,-0.4344782604783762
2021-12-06,-1.0750813870523515,-1.1056290309094716,1.5881536366105709,1.5274754613572936,0.07447641981312197,-0.22751640785804655,0.0023268592896294616,0.14906093302842582,-0.2287186399123282,0.06380180980384513,0.3033363764743564,0.8202885424652389,0.43924160141967394,0.6101340045934638,-0.17909269438676823,-0.33784324877479643,1.649826634472879,1.5154719462672492,-0.44337287755072996,-0.6239868669681395,1.4994021481754791,0.13833227078369142,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,1.37797297644385,-0.33447293779724757,-0.4344782604783762
2021-12-05,-0.766341691187098,-1.2192642060173673,1.5881536366105709,1.5274754613572936,-0.689962566817255,-0.48107652943562446,-0.6630268135467957,-0.69118068263039,-0.43457978806963987,-0.6387451924430262,-0.9110221338271964,-1.0176153903627638,-0.3961812649490802,-0.6028606858486663,-0.17909269438676823,-0.33784324877479643,0.022259034103425248,-0.9428630513086488,0.2558337461524878,1.34551611867256,1.1272014429453108,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,1.3614388069244978,-0.7257036364970747,-0.33447293779724757,-0.4344782604783762
2021-12-04,-2.0784853986144256,-1.332899381125263,1.5881536366105709,1.5274754613572936,-1.0231795609894705,-1.009326782722245,-0.9853074988269391,-1.0356797450505046,-0.9780532192049426,-0.9773220609957353,-1.0533297717531596,-0.7624919853224125,-0.3961812649490802,-0.6028606858486663,-0.17909269438676823,-0.33784324877479643,-1.6053085662660294,-0.7729320606928033,0.4998823107426898,0.27817256516404815,0.42415566639943714,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,1.3614388069244978,-0.7257036364970747,-0.33447293779724757,-0.4344782604783762
2021-12-03,0.5458020162402294,-1.4465345562331586,1.5881536366105709,1.5274754613572936,-0.80756856476039,-0.7135066408817375,-0.7254037203752105,-0.8928386703885061,-0.7145509495635837,-0.8249624701470161,-0.9584580131358508,-0.9922299769259125,-0.35672318168410644,-0.400533171482919,-0.17909269438676823,-0.33784324877479643,1.1471348692954775,1.0849801033737743,1.044874197312221,-1.094126289346875,-1.0894605348699145,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,1.37797297644385,-0.33447293779724757,-0.4344782604783762
2021-12-02,0.39143216830760263,-1.5601697313410545,1.5881536366105709,1.5274754613572936,-0.04312957813001289,-0.5339015547642865,-0.2679730703001682,0.04823193914936796,-0.49222090955368714,-0.19013084161068666,-0.03820195454795537,0.46108494233379854,-0.352641311001523,0.003636659372398784,-0.17909269438676823,-0.33784324877479643,0.9658361998872349,0.2919688138331616,-0.19483262158770198,-1.1322457019721872,1.445639824086677,0.49279607835160716,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,1.37797297644385,-0.33447293779724757,-0.4344782604783762
2021-12-01,-1.2294512349849782,-1.6738049064489502,1.5881536366105709,1.5274754613572936,-0.7977680649317952,-0.7557666611446672,-0.7669883249274871,-0.8592290057621532,-0.7557231791950461,-0.7572470964364744,-0.6833299131456553,-0.17735820560300025,-0.3961812649490802,-0.6028606858486663,-0.17909269438676823,-0.33784324877479643,-0.06426987629596378,-0.36509768321477437,0.5433019940133393,0.21464021078854215,0.18842855308699702,0.5321809458591532,-0.3265466194006339,-0.5855844540830174,0.2953872531833365,-0.673200811297642,0.4557161731785006,0.7082443508103142,-0.7540335107719295,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,1.3614388069244978,-0.7257036364970747,-0.33447293779724757,-0.4344782604783762
2021-11-30,-0.45760199532184453,1.6216151716800262,1.2981895697412826,1.5274754613572936,-1.081982559961038,-1.1678018587082313,-1.120457463621838,-1.1281063227729744,-1.1921488132885467,-1.1466104952720897,-1.195637409679123,-0.8056471881650589,-0.3961812649490802,-0.6028606858486663,-0.17909269438676823,-0.33784324877479643,-0.8306687969762638,-0.36509768321477437,0.8083117850100618,-0.36985744946611565,-0.4319059556299503,0.5321809458591532,-0.1956770737720907,-0.7186588442171584,0.554056514351507,-0.8500602754253136,0.27372793924544425,-0.21476376828432184,-0.5900164717093871,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,1.3614388069244978,-0.7257036364970747,-0.33447293779724757,-0.4344782604783762
2021-11-29,-1.383821082917605,1.5079799965721306,1.2981895697412826,1.5274754613572936,-1.081982559961038,-0.9459367523278505,-1.0164959522411465,-0.9768628319543876,-0.9945221110575274,-1.011179747851006,-1.0438425958914288,-0.644449812841056,-0.3961812649490802,-0.6028606858486663,-0.17909269438676823,-0.33784324877479643,-0.6823335220058829,-0.3537689505070512,1.570402087932841,-0.7383451048440474,0.3455799619619569,0.5321809458591532,-0.1956770737720907,-0.7186588442171584,0.554056514351507,-0.8500602754253136,0.27372793924544425,-0.21476376828432184,-0.5900164717093871,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,1.3614388069244978,-0.7257036364970747,-0.33447293779724757,-0.4344782604783762
2021-11-28,-2.387225094479679,1.3943448214642349,1.2981895697412826,1.5274754613572936,-1.1799875582469839,-0.9987617776565125,-1.0684767079314923,-0.9768628319543876,-1.0439287866152824,-1.011179747851006,-1.1387143545087375,-0.8177052595475629,-0.3961812649490802,-0.6028606858486663,-0.17909269438676823,-0.15845908281167437,-0.5339982470355026,-0.7729320606928033,0.06718270849380349,-0.6493998087183332,1.1520148232939884,0.5321809458591532,-0.1956770737720907,-0.7186588442171584,0.554056514351507,-0.8500602754253136,0.27372793924544425,-0.21476376828432184,-0.5900164717093871,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,1.3614388069244978,-0.7257036364970747,-0.33447293779724757,-0.4344782604783762
2021-11-27,-0.6119718432544713,1.280709646356339,1.2981895697412826,1.5274754613572936,-1.1799875582469839,-0.9459367523278505,-1.0372882545172848,-1.371776391314031,-0.9780532192049426,-1.163539338699725,-1.0058938924445051,-0.4585016594161235,-0.3961812649490802,-0.6028606858486663,0.45992873988093186,0.2025515511891088,0.8010192276979231,0.8923916473424824,1.0763160369220022,-1.576972182600729,-0.11346757448858392,0.33525660832142234,-0.1956770737720907,-0.7186588442171584,0.554056514351507,-0.8500602754253136,0.27372793924544425,-0.21476376828432184,-0.5900164717093871,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,-0.7257036364970747,2.98977850520805,-0.4344782604783762
2021-11-26,-0.9207115391197248,1.1670744712484433,1.2981895697412826,1.5274754613572936,-0.6997630666458495,-0.6395516054216106,-0.5694614533041734,-0.6491686018474493,-0.8133643006790933,-0.5964230838739376,-0.3323044062616127,0.41285265680378247,-0.2369883083283241,1.4189588641802764,0.893043267551262,0.0007443644805964475,1.1306531720765467,0.9150491127579288,0.7858533281459328,-2.11064395935497,1.6565535570504388,0.33525660832142234,-0.1956770737720907,-0.7186588442171584,0.554056514351507,-0.8500602754253136,0.27372793924544425,-0.21476376828432184,-0.5900164717093871,0.9941585397359218,-1.104010422420624,-1.0973409176001283,-0.18030206300056992,-0.11781023096688965,-0.7345170380878218,-0.7257036364970747,2.98977850520805,-0.4344782604783762
